timestamp,event_type,user_id,product_id,quantity,amount
2025-06-06 14:22:40.126095,message,user_724,0,0,0
2025-06-06 14:22:40.126095,message,user_508,0,0,0
2025-06-06 14:22:40.126095,click,user_737,2,0,0
2025-06-06 14:22:40.539807,purchase,user_508,3,1,159
2025-06-06 14:22:41.609165,message,user_957,0,0,0
2025-06-06 14:22:43.453216,purchase,user_508,4,2,78
2025-06-06 14:22:43.492459,click,user_724,2,0,0
2025-06-06 14:22:43.492459,message,user_957,0,0,0
2025-06-06 14:22:44.503592,click,user_724,1,0,0
2025-06-06 14:22:44.503592,message,user_737,0,0,0
2025-06-06 14:22:44.503592,message,user_508,0,0,0
2025-06-06 14:22:45.126095,payment,user_508,4,1,39
2025-06-06 14:22:45.525866,click,user_724,1,0,0
2025-06-06 14:22:45.525866,click,user_737,5,0,0
2025-06-06 14:22:45.525866,message,user_508,0,0,0
2025-06-06 14:22:46.913091,purchase,user_508,4,1,39
2025-06-06 14:22:47.190847,click,user_957,1,0,0
2025-06-06 14:22:47.190847,click,user_737,2,0,0
2025-06-06 14:22:47.525866,payment,user_508,3,1,159
2025-06-06 14:22:47.664469,click,user_737,2,0,0
2025-06-06 14:22:47.664469,click,user_508,2,0,0
2025-06-06 14:22:48.907327,click,user_508,2,0,0
2025-06-06 14:22:48.907327,message,user_724,0,0,0
2025-06-06 14:22:48.907327,message,user_957,0,0,0
2025-06-06 14:22:50.190847,payment,user_508,4,1,39
2025-06-06 14:22:50.531502,click,user_508,2,0,0
2025-06-06 14:22:50.531502,message,user_957,0,0,0
2025-06-06 14:22:50.531502,message,user_724,0,0,0
2025-06-06 14:22:51.651981,click,user_737,2,0,0
2025-06-06 14:22:51.651981,message,user_508,0,0,0
2025-06-06 14:22:52.190847,purchase,user_737,2,3,597
2025-06-06 14:22:53.632596,click,user_724,1,0,0
2025-06-06 14:22:53.632596,click,user_957,4,0,0
2025-06-06 14:22:53.632596,click,user_508,4,0,0
2025-06-06 14:22:55.108303,click,user_957,2,0,0
2025-06-06 14:22:55.108303,message,user_724,0,0,0
2025-06-06 14:22:55.455292,click,user_724,4,0,0
2025-06-06 14:22:55.455292,message,user_737,0,0,0
2025-06-06 14:22:55.455292,message,user_957,0,0,0
2025-06-06 14:22:55.525866,purchase,user_737,5,1,89
2025-06-06 14:22:56.108303,purchase,user_957,2,1,199
2025-06-06 14:22:56.632596,purchase,user_957,4,1,39
2025-06-06 14:22:56.632596,payment,user_737,2,1,597
2025-06-06 14:22:57.108303,payment,user_724,3,1,318
2025-06-06 14:22:57.130621,message,user_724,0,0,0
2025-06-06 14:22:57.130621,message,user_508,0,0,0
2025-06-06 14:22:57.130621,click,user_957,5,0,0
2025-06-06 14:22:57.130621,click,user_737,3,0,0
2025-06-06 14:22:57.394285,message,user_508,0,0,0
2025-06-06 14:22:57.394285,click,user_957,1,0,0
2025-06-06 14:22:58.455292,payment,user_508,4,1,78
2025-06-06 14:22:58.570448,message,user_957,0,0,0
2025-06-06 14:22:58.570448,message,user_737,0,0,0
2025-06-06 14:22:58.570448,click,user_508,1,0,0
2025-06-06 14:22:59.108303,payment,user_957,2,1,199
2025-06-06 14:22:59.729260,message,user_957,0,0,0
2025-06-06 14:22:59.729260,message,user_508,0,0,0
2025-06-06 14:22:59.729260,click,user_724,2,0,0
2025-06-06 14:23:01.370349,click,user_957,5,0,0
2025-06-06 14:23:01.370349,click,user_724,4,0,0
2025-06-06 14:23:01.455292,purchase,user_724,4,1,39
2025-06-06 14:23:01.845999,click,user_508,2,0,0
2025-06-06 14:23:01.845999,click,user_724,3,0,0
2025-06-06 14:23:01.845999,message,user_737,0,0,0
2025-06-06 14:23:03.171019,enter,user_336,0,0,0
2025-06-06 14:23:03.171019,click,user_336,2,0,0
2025-06-06 14:23:03.171019,click,user_737,1,0,0
2025-06-06 14:23:03.579603,message,user_724,0,0,0
2025-06-06 14:23:03.579603,click,user_737,2,0,0
2025-06-06 14:23:03.579603,message,user_508,0,0,0
2025-06-06 14:23:03.579603,click,user_957,2,0,0
2025-06-06 14:23:04.365693,message,user_737,0,0,0
2025-06-06 14:23:05.370349,payment,user_724,4,1,39
2025-06-06 14:23:06.306433,message,user_737,0,0,0
2025-06-06 14:23:06.306433,message,user_336,0,0,0
2025-06-06 14:23:06.306433,message,user_957,0,0,0
2025-06-06 14:23:06.306433,message,user_508,0,0,0
2025-06-06 14:23:06.306433,click,user_724,4,0,0
2025-06-06 14:23:07.130621,purchase,user_957,5,1,89
2025-06-06 14:23:07.197581,message,user_336,0,0,0
2025-06-06 14:23:07.197581,message,user_737,0,0,0
2025-06-06 14:23:07.197581,click,user_957,2,0,0
2025-06-06 14:23:09.176072,click,user_508,4,0,0
2025-06-06 14:23:09.176072,click,user_724,2,0,0
2025-06-06 14:23:09.176072,message,user_336,0,0,0
2025-06-06 14:23:09.176072,click,user_957,4,0,0
2025-06-06 14:23:09.197581,payment,user_737,5,1,89
2025-06-06 14:23:10.370349,purchase,user_724,4,1,39
2025-06-06 14:23:11.079021,click,user_724,2,0,0
2025-06-06 14:23:11.079021,click,user_737,2,0,0
2025-06-06 14:23:11.079021,click,user_508,5,0,0
2025-06-06 14:23:12.054966,message,user_724,0,0,0
2025-06-06 14:23:12.054966,click,user_737,2,0,0
2025-06-06 14:23:12.054966,click,user_508,4,0,0
2025-06-06 14:23:12.054966,click,user_336,5,0,0
2025-06-06 14:23:12.079021,payment,user_737,5,1,89
2025-06-06 14:23:13.079021,payment,user_724,4,1,39
2025-06-06 14:23:13.993879,click,user_724,2,0,0
2025-06-06 14:23:13.993879,message,user_737,0,0,0
2025-06-06 14:23:13.993879,message,user_508,0,0,0
2025-06-06 14:23:13.993879,message,user_336,0,0,0
2025-06-06 14:23:14.655663,click,user_508,4,0,0
2025-06-06 14:23:14.655663,message,user_724,0,0,0
2025-06-06 14:23:14.655663,message,user_336,0,0,0
2025-06-06 14:23:14.655663,message,user_737,0,0,0
2025-06-06 14:23:15.306433,purchase,user_724,4,1,39
2025-06-06 14:23:15.993879,payment,user_724,4,1,39
2025-06-06 14:23:16.054966,purchase,user_336,5,1,89
2025-06-06 14:23:16.586195,click,user_508,5,0,0
2025-06-06 14:23:16.586195,click,user_737,2,0,0
2025-06-06 14:23:16.586195,click,user_957,3,0,0
2025-06-06 14:23:16.586195,click,user_724,4,0,0
2025-06-06 14:23:16.655663,payment,user_336,5,1,89
2025-06-06 14:23:18.029097,message,user_336,0,0,0
2025-06-06 14:23:18.029097,message,user_737,0,0,0
2025-06-06 14:23:18.029097,click,user_957,3,0,0
2025-06-06 14:23:18.586195,payment,user_957,5,1,89
2025-06-06 14:23:19.576230,message,user_957,0,0,0
2025-06-06 14:23:19.576230,click,user_508,2,0,0
2025-06-06 14:23:19.576230,message,user_724,0,0,0
2025-06-06 14:23:19.576230,message,user_336,0,0,0
2025-06-06 14:23:19.586195,purchase,user_724,4,2,78
2025-06-06 14:23:21.330344,click,user_957,5,0,0
2025-06-06 14:23:21.330344,message,user_508,0,0,0
2025-06-06 14:23:21.330344,click,user_336,3,0,0
2025-06-06 14:23:21.330344,click,user_724,3,0,0
2025-06-06 14:23:21.330344,click,user_737,2,0,0
2025-06-06 14:23:22.015595,message,user_336,0,0,0
2025-06-06 14:23:22.015595,message,user_508,0,0,0
2025-06-06 14:23:22.015595,click,user_737,4,0,0
2025-06-06 14:23:22.015595,click,user_957,1,0,0
2025-06-06 14:23:22.877302,message,user_957,0,0,0
2025-06-06 14:23:22.877302,click,user_508,4,0,0
2025-06-06 14:23:22.877302,click,user_724,2,0,0
2025-06-06 14:23:22.877302,message,user_737,0,0,0
2025-06-06 14:23:23.818694,message,user_957,0,0,0
2025-06-06 14:23:23.818694,message,user_724,0,0,0
2025-06-06 14:23:23.818694,click,user_508,3,0,0
2025-06-06 14:23:24.015595,purchase,user_737,4,1,39
2025-06-06 14:23:24.330344,payment,user_957,4,1,39
2025-06-06 14:23:24.423068,message,user_957,0,0,0
2025-06-06 14:23:24.423068,message,user_724,0,0,0
2025-06-06 14:23:24.423068,message,user_508,0,0,0
2025-06-06 14:23:24.423068,click,user_737,5,0,0
2025-06-06 14:23:24.586195,purchase,user_737,2,1,199
2025-06-06 14:23:24.818694,payment,user_737,2,1,199
2025-06-06 14:23:25.015595,payment,user_724,4,1,78
2025-06-06 14:23:25.557253,message,user_508,0,0,0
2025-06-06 14:23:25.557253,message,user_957,0,0,0
2025-06-06 14:23:25.557253,message,user_724,0,0,0
2025-06-06 14:23:25.557253,click,user_737,1,0,0
2025-06-06 14:23:26.188580,message,user_508,0,0,0
2025-06-06 14:23:26.188580,message,user_737,0,0,0
2025-06-06 14:23:26.188580,click,user_957,1,0,0
2025-06-06 14:23:26.188580,click,user_336,3,0,0
2025-06-06 14:23:26.298876,leave,user_724,0,0,0
2025-06-06 14:23:26.298876,message,user_957,0,0,0
2025-06-06 14:23:26.298876,click,user_508,1,0,0
2025-06-06 14:23:26.298876,message,user_336,0,0,0
2025-06-06 14:23:26.298876,click,user_737,2,0,0
2025-06-06 14:23:28.134998,enter,user_910,0,0,0
2025-06-06 14:23:28.134998,click,user_336,3,0,0
2025-06-06 14:23:28.134998,click,user_910,2,0,0
2025-06-06 14:23:28.188580,payment,user_737,4,1,39
2025-06-06 14:23:29.655457,click,user_336,2,0,0
2025-06-06 14:23:29.655457,click,user_737,4,0,0
2025-06-06 14:23:29.655457,message,user_910,0,0,0
2025-06-06 14:23:29.655457,click,user_957,2,0,0
2025-06-06 14:23:30.188580,payment,user_957,1,1,299
2025-06-06 14:23:31.134998,purchase,user_336,3,1,159
2025-06-06 14:23:31.357091,message,user_957,0,0,0
2025-06-06 14:23:31.357091,click,user_508,4,0,0
2025-06-06 14:23:31.655457,payment,user_508,4,1,39
2025-06-06 14:23:31.890946,click,user_910,4,0,0
2025-06-06 14:23:31.890946,click,user_957,4,0,0
2025-06-06 14:23:31.890946,click,user_508,2,0,0
2025-06-06 14:23:31.890946,click,user_336,2,0,0
2025-06-06 14:23:31.890946,click,user_737,1,0,0
2025-06-06 14:23:32.877302,purchase,user_508,4,1,39
2025-06-06 14:23:33.819063,message,user_910,0,0,0
2025-06-06 14:23:33.819063,click,user_737,2,0,0
2025-06-06 14:23:33.819063,click,user_508,4,0,0
2025-06-06 14:23:33.819063,message,user_957,0,0,0
2025-06-06 14:23:33.819063,message,user_336,0,0,0
2025-06-06 14:23:33.890946,purchase,user_336,2,1,199
2025-06-06 14:23:33.890946,payment,user_336,2,1,199
2025-06-06 14:23:34.542340,click,user_737,2,0,0
2025-06-06 14:23:34.542340,click,user_508,1,0,0
2025-06-06 14:23:34.542340,click,user_910,1,0,0
2025-06-06 14:23:34.542340,click,user_957,4,0,0
2025-06-06 14:23:35.188580,purchase,user_957,1,1,299
2025-06-06 14:23:35.937394,click,user_737,5,0,0
2025-06-06 14:23:35.937394,leave,user_508,0,0,0
2025-06-06 14:23:35.937394,click,user_336,4,0,0
2025-06-06 14:23:35.937394,message,user_910,0,0,0
2025-06-06 14:23:37.516890,message,user_737,0,0,0
2025-06-06 14:23:37.516890,click,user_910,2,0,0
2025-06-06 14:23:39.082556,message,user_737,0,0,0
2025-06-06 14:23:39.082556,message,user_957,0,0,0
2025-06-06 14:23:39.082556,click,user_336,3,0,0
2025-06-06 14:23:39.082556,click,user_910,5,0,0
2025-06-06 14:23:40.082556,payment,user_336,3,1,477
2025-06-06 14:23:40.516890,payment,user_336,3,1,159
2025-06-06 14:23:40.542340,purchase,user_957,4,1,39
2025-06-06 14:23:40.874420,message,user_336,0,0,0
2025-06-06 14:23:40.874420,click,user_910,2,0,0
2025-06-06 14:23:40.874420,message,user_957,0,0,0
2025-06-06 14:23:41.114931,click,user_336,4,0,0
2025-06-06 14:23:41.114931,message,user_910,0,0,0
2025-06-06 14:23:41.114931,click,user_957,3,0,0
2025-06-06 14:23:41.114931,message,user_737,0,0,0
2025-06-06 14:23:42.296737,click,user_957,2,0,0
2025-06-06 14:23:42.296737,click,user_336,1,0,0
2025-06-06 14:23:43.114931,purchase,user_336,4,1,39
2025-06-06 14:23:43.302991,click,user_737,2,0,0
2025-06-06 14:23:43.302991,click,user_910,4,0,0
2025-06-06 14:23:43.302991,message,user_336,0,0,0
2025-06-06 14:23:43.302991,click,user_957,5,0,0
2025-06-06 14:23:43.730667,message,user_321,0,0,0
2025-06-06 14:23:43.730667,click,user_336,4,0,0
2025-06-06 14:23:43.730667,click,user_910,2,0,0
2025-06-06 14:23:43.730667,enter,user_321,0,0,0
2025-06-06 14:23:43.730667,click,user_957,1,0,0
2025-06-06 14:23:44.296737,payment,user_336,4,1,39
2025-06-06 14:23:45.302991,payment,user_957,2,1,199
2025-06-06 14:23:45.431156,click,user_336,3,0,0
2025-06-06 14:23:45.431156,click,user_957,2,0,0
2025-06-06 14:23:45.431156,leave,user_910,0,0,0
2025-06-06 14:23:45.431156,leave,user_737,0,0,0
2025-06-06 14:23:46.452417,click,user_336,3,0,0
2025-06-06 14:23:46.452417,message,user_957,0,0,0
2025-06-06 14:23:47.303566,click,user_336,3,0,0
2025-06-06 14:23:47.303566,message,user_321,0,0,0
2025-06-06 14:23:47.303566,click,user_957,4,0,0
2025-06-06 14:23:48.082556,purchase,user_336,3,3,477
2025-06-06 14:23:48.292219,message,user_321,0,0,0
2025-06-06 14:23:48.292219,message,user_336,0,0,0
2025-06-06 14:23:48.292219,click,user_957,2,0,0
2025-06-06 14:23:48.432148,message,user_321,0,0,0
2025-06-06 14:23:48.432148,click,user_957,3,0,0
2025-06-06 14:23:48.432148,click,user_336,4,0,0
2025-06-06 14:23:49.296737,purchase,user_957,2,1,199
2025-06-06 14:23:50.106635,message,user_957,0,0,0
2025-06-06 14:23:50.106635,click,user_336,2,0,0
2025-06-06 14:23:50.902607,click,user_321,4,0,0
2025-06-06 14:23:50.902607,click,user_336,3,0,0
2025-06-06 14:23:52.170950,enter,user_292,0,0,0
2025-06-06 14:23:52.170950,message,user_957,0,0,0
2025-06-06 14:23:52.170950,click,user_336,3,0,0
2025-06-06 14:23:52.432148,purchase,user_336,4,1,39
2025-06-06 14:23:53.704498,click,user_957,1,0,0
2025-06-06 14:23:53.704498,click,user_321,4,0,0
2025-06-06 14:23:53.704498,click,user_336,5,0,0
2025-06-06 14:23:53.704498,click,user_292,1,0,0
2025-06-06 14:23:53.876894,click,user_957,1,0,0
2025-06-06 14:23:53.876894,click,user_321,4,0,0
2025-06-06 14:23:54.598441,click,user_957,4,0,0
2025-06-06 14:23:54.598441,message,user_336,0,0,0
2025-06-06 14:23:54.598441,message,user_321,0,0,0
